account_id,borrower_id,dpd,risk_segment,loan_type,outstanding_amount,first_target_month,recovered_amount,analytical_grain
ACC0000001,BRW0010742,15,MEDIUM,CONSUMER,678074.03,2026-02,114222.84,account across observation period; monthly scorecard is account-month
ACC0028766,BRW0000010,75,LOW,PERSONAL,320541.12,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028767,BRW0002792,1,HIGH,CREDIT_CARD,425379.52,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028768,BRW0003129,90,NPA,AUTO,227806.54,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0028769,BRW0005904,5,MEDIUM,CREDIT_CARD,452341.41,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028770,BRW0007993,5,LOW,AUTO,303932.01,,303858.74,account across observation period; monthly scorecard is account-month
ACC0028771,BRW0009371,120,HIGH,CONSUMER,89204.48,2026-03,127289.12,account across observation period; monthly scorecard is account-month
ACC0028772,BRW0006389,90,NPA,AUTO,50273.86,,0.0,account across observation period; monthly scorecard is account-month
ACC0028773,BRW0006439,1,HIGH,CONSUMER,111526.98,,135202.18,account across observation period; monthly scorecard is account-month
ACC0028774,BRW0009526,75,HIGH,CONSUMER,646130.01,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028775,BRW0004629,0,MEDIUM,PERSONAL,608940.99,2026-02,16019.6,account across observation period; monthly scorecard is account-month
ACC0028776,BRW0011911,120,MEDIUM,PERSONAL,401193.11,,83367.22,account across observation period; monthly scorecard is account-month
ACC0028777,BRW0003431,75,MEDIUM,PERSONAL,431511.85,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0028778,BRW0004018,5,HIGH,BNPL,215316.8,2026-04,10386.01,account across observation period; monthly scorecard is account-month
ACC0028779,BRW0002098,5,HIGH,CONSUMER,446404.67,,0.0,account across observation period; monthly scorecard is account-month
ACC0028780,BRW0005120,5,HIGH,CONSUMER,458687.39,,0.0,account across observation period; monthly scorecard is account-month
ACC0028781,BRW0001299,60,MEDIUM,PERSONAL,73527.99,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028782,BRW0005444,90,HIGH,AUTO,639681.8,2026-06,142762.53,account across observation period; monthly scorecard is account-month
ACC0028783,BRW0005244,90,NPA,AUTO,236806.07,,131585.5,account across observation period; monthly scorecard is account-month
ACC0028784,BRW0003316,5,HIGH,BNPL,36763.05,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0028785,BRW0009333,75,MEDIUM,CREDIT_CARD,260351.98,2026-06,49012.8,account across observation period; monthly scorecard is account-month
ACC0028786,BRW0010360,30,MEDIUM,CONSUMER,274731.54,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028787,BRW0011684,60,NPA,AUTO,686468.35,2026-05,38552.8,account across observation period; monthly scorecard is account-month
ACC0028788,BRW0009386,60,LOW,CREDIT_CARD,260372.18,2026-05,50014.54,account across observation period; monthly scorecard is account-month
ACC0028789,BRW0002316,75,NPA,CONSUMER,48539.7,2026-02,118101.56,account across observation period; monthly scorecard is account-month
ACC0028790,BRW0000463,75,MEDIUM,CONSUMER,177714.11,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028791,,90,NPA,BNPL,386628.94,,0.0,account across observation period; monthly scorecard is account-month
ACC0028792,BRW0009799,1,HIGH,BNPL,661464.02,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0028793,BRW0003492,5,LOW,CREDIT_CARD,68191.01,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028794,BRW0009020,180,NPA,AUTO,197843.03,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028795,BRW0000202,5,LOW,BNPL,511886.59,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028796,BRW0009660,90,LOW,BNPL,431883.83,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028797,BRW0006595,15,MEDIUM,PERSONAL,479585.43,2026-07,38336.51,account across observation period; monthly scorecard is account-month
ACC0028798,BRW0003983,15,HIGH,AUTO,430716.31,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028799,BRW0001104,120,NPA,CONSUMER,544129.4,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028800,BRW0005395,60,HIGH,BNPL,299726.96,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0028801,BRW0008828,5,NPA,CONSUMER,641647.43,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0028802,BRW0006313,45,HIGH,PERSONAL,346689.69,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028803,BRW0004257,180,MEDIUM,AUTO,355241.02,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028804,BRW0007307,30,NPA,CREDIT_CARD,162928.33,2026-04,25937.32,account across observation period; monthly scorecard is account-month
ACC0028805,BRW0009721,0,LOW,BNPL,144309.4,,85590.28,account across observation period; monthly scorecard is account-month
ACC0028806,BRW0001446,5,LOW,CONSUMER,600333.23,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0028807,BRW0011926,15,LOW,AUTO,147392.89,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028808,BRW0004520,180,HIGH,CREDIT_CARD,228536.12,,61318.74,account across observation period; monthly scorecard is account-month
ACC0028809,BRW0007880,1,NPA,CREDIT_CARD,471276.27,2026-01,67104.88,account across observation period; monthly scorecard is account-month
ACC0028810,BRW0006939,1,LOW,CONSUMER,309228.0,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028811,BRW0002520,5,LOW,CONSUMER,604461.42,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028812,BRW0009741,75,HIGH,PERSONAL,600619.18,,0.0,account across observation period; monthly scorecard is account-month
ACC0028813,BRW0002826,60,NPA,PERSONAL,666495.46,,150988.78,account across observation period; monthly scorecard is account-month
ACC0028814,BRW0009721,75,HIGH,CREDIT_CARD,465387.43,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0028815,BRW0002097,90,NPA,CREDIT_CARD,101520.39,2026-01,74066.64,account across observation period; monthly scorecard is account-month
ACC0028816,BRW0001383,0,HIGH,CREDIT_CARD,382713.34,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0028817,BRW0006894,0,NPA,BNPL,68587.54,,0.0,account across observation period; monthly scorecard is account-month
ACC0028818,BRW0002172,180,NPA,BNPL,345683.33,,0.0,account across observation period; monthly scorecard is account-month
ACC0028819,BRW0007628,120,LOW,CONSUMER,73586.82,2026-02,74038.1,account across observation period; monthly scorecard is account-month
ACC0028820,BRW0006046,15,NPA,AUTO,437910.82,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028821,BRW0011562,30,MEDIUM,CONSUMER,368140.94,,18842.96,account across observation period; monthly scorecard is account-month
ACC0028822,BRW0010682,75,LOW,CONSUMER,200138.42,,0.0,account across observation period; monthly scorecard is account-month
ACC0028823,BRW0003220,5,LOW,CONSUMER,548554.53,2026-01,283970.9,account across observation period; monthly scorecard is account-month
ACC0028824,BRW0004721,120,NPA,CONSUMER,143025.31,2026-04,112672.58,account across observation period; monthly scorecard is account-month
ACC0028825,BRW0001629,90,MEDIUM,AUTO,306985.2,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028826,BRW0011654,45,NPA,AUTO,267686.45,2026-02,137278.75,account across observation period; monthly scorecard is account-month
ACC0028827,BRW0002984,15,MEDIUM,CONSUMER,311500.24,,0.0,account across observation period; monthly scorecard is account-month
ACC0028828,BRW0008362,30,HIGH,CREDIT_CARD,96979.15,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0028829,BRW0000562,90,HIGH,AUTO,153142.53,2026-07,8039.93,account across observation period; monthly scorecard is account-month
ACC0028830,BRW0004007,30,MEDIUM,CONSUMER,393699.35,2026-02,149413.47,account across observation period; monthly scorecard is account-month
ACC0028831,BRW0000470,30,MEDIUM,PERSONAL,29014.81,2026-07,46061.7,account across observation period; monthly scorecard is account-month
ACC0028832,BRW0000414,90,NPA,CONSUMER,283046.88,2026-03,60179.68,account across observation period; monthly scorecard is account-month
ACC0028833,BRW0005865,60,MEDIUM,CREDIT_CARD,76397.47,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028834,BRW0002128,1,LOW,AUTO,396372.83,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0028835,BRW0002714,5,NPA,AUTO,439553.15,2026-04,81544.17,account across observation period; monthly scorecard is account-month
ACC0028836,BRW0008199,75,NPA,PERSONAL,137886.92,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0028837,BRW0003621,90,NPA,PERSONAL,97641.07,2026-02,113499.55,account across observation period; monthly scorecard is account-month
ACC0028838,BRW0006539,90,LOW,BNPL,588084.27,2026-07,26348.96,account across observation period; monthly scorecard is account-month
ACC0028839,BRW0004955,75,LOW,PERSONAL,41889.49,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0028840,BRW0002547,45,LOW,PERSONAL,325062.7,2026-04,139341.78,account across observation period; monthly scorecard is account-month
ACC0028841,BRW0004537,60,NPA,CONSUMER,688372.68,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0028842,,5,NPA,CONSUMER,430801.78,2026-05,89680.75,account across observation period; monthly scorecard is account-month
ACC0028843,BRW0011688,5,HIGH,CONSUMER,465133.37,,125941.02,account across observation period; monthly scorecard is account-month
ACC0028844,BRW0001756,90,LOW,AUTO,199769.58,,0.0,account across observation period; monthly scorecard is account-month
ACC0028845,BRW0010460,1,NPA,CONSUMER,344747.95,2026-05,143337.33,account across observation period; monthly scorecard is account-month
ACC0028846,BRW0010762,90,HIGH,CONSUMER,22954.53,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028847,BRW0005401,60,MEDIUM,CONSUMER,343420.8,,283508.03,account across observation period; monthly scorecard is account-month
ACC0028848,,15,HIGH,PERSONAL,120219.53,,95168.8,account across observation period; monthly scorecard is account-month
ACC0028849,BRW0010534,1,HIGH,BNPL,230076.13,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0028850,BRW0001576,15,HIGH,AUTO,412230.37,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0028851,BRW0005842,75,HIGH,AUTO,552862.69,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028852,BRW0005013,45,MEDIUM,AUTO,650129.99,2026-03,125404.34,account across observation period; monthly scorecard is account-month
ACC0028853,BRW0002583,1,NPA,CONSUMER,177875.67,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028854,BRW0010489,5,HIGH,PERSONAL,110768.24,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0028855,BRW0005485,5,NPA,PERSONAL,560704.25,,0.0,account across observation period; monthly scorecard is account-month
ACC0028856,BRW0003112,5,HIGH,CONSUMER,157318.08,,0.0,account across observation period; monthly scorecard is account-month
ACC0028857,BRW0006644,0,LOW,PERSONAL,254641.15,2026-08,0.0,account across observation period; monthly scorecard is account-month
ACC0028858,BRW0005241,120,NPA,PERSONAL,474750.78,2026-03,112587.32,account across observation period; monthly scorecard is account-month
ACC0028859,,1,HIGH,BNPL,567706.04,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0028860,BRW0004634,30,NPA,CONSUMER,434716.71,2026-03,80238.27,account across observation period; monthly scorecard is account-month
ACC0028861,BRW0007654,5,MEDIUM,PERSONAL,109133.25,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028862,BRW0011931,180,MEDIUM,BNPL,68235.36,2026-07,110922.35,account across observation period; monthly scorecard is account-month
ACC0028863,BRW0010217,5,MEDIUM,BNPL,484048.87,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0028864,BRW0007565,5,LOW,BNPL,361156.28,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0028865,BRW0002686,1,LOW,CONSUMER,624300.87,,0.0,account across observation period; monthly scorecard is account-month
ACC0028866,BRW0007088,5,LOW,AUTO,357389.42,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028867,BRW0000339,75,LOW,CREDIT_CARD,34661.56,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0028868,BRW0009068,60,HIGH,CREDIT_CARD,523681.88,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0028869,BRW0010897,30,MEDIUM,CREDIT_CARD,290369.66,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028870,BRW0008177,90,NPA,AUTO,670059.51,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028871,BRW0009904,0,HIGH,PERSONAL,220738.63,2026-02,111971.86,account across observation period; monthly scorecard is account-month
ACC0028872,BRW0000069,180,LOW,CREDIT_CARD,599013.36,2026-01,35176.18,account across observation period; monthly scorecard is account-month
ACC0028873,BRW0010780,15,MEDIUM,CONSUMER,73920.93,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028874,BRW0007531,45,HIGH,PERSONAL,10538.09,,0.0,account across observation period; monthly scorecard is account-month
ACC0028875,BRW0004516,1,HIGH,CREDIT_CARD,457568.26,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0028876,BRW0010615,30,HIGH,PERSONAL,200530.59,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0028877,BRW0011989,120,LOW,BNPL,60918.09,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0028878,BRW0001373,60,MEDIUM,PERSONAL,323836.7,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028879,BRW0010373,0,HIGH,BNPL,127762.63,2026-03,116412.75,account across observation period; monthly scorecard is account-month
ACC0028880,BRW0011268,75,LOW,BNPL,289572.63,2026-02,21321.51,account across observation period; monthly scorecard is account-month
ACC0028881,BRW0006272,60,LOW,BNPL,329958.32,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028882,BRW0010294,120,NPA,PERSONAL,673477.15,,0.0,account across observation period; monthly scorecard is account-month
ACC0028883,BRW0003015,60,NPA,CREDIT_CARD,338059.54,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028884,BRW0001568,1,LOW,BNPL,494540.98,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0028885,BRW0001361,60,LOW,CONSUMER,289763.77,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028886,BRW0008323,45,LOW,CREDIT_CARD,20592.67,2026-01,120469.89,account across observation period; monthly scorecard is account-month
ACC0028887,BRW0000905,45,NPA,CONSUMER,156293.87,2026-01,70157.88,account across observation period; monthly scorecard is account-month
ACC0028888,BRW0008536,60,LOW,CREDIT_CARD,220763.01,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0028889,BRW0006173,60,MEDIUM,AUTO,403387.32,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028890,BRW0003326,180,LOW,PERSONAL,671352.88,,0.0,account across observation period; monthly scorecard is account-month
ACC0028891,BRW0004791,45,LOW,CREDIT_CARD,125711.41,,0.0,account across observation period; monthly scorecard is account-month
ACC0028892,BRW0002708,1,MEDIUM,CONSUMER,274473.91,2026-04,101634.09,account across observation period; monthly scorecard is account-month
ACC0028893,BRW0007938,90,NPA,PERSONAL,207005.77,2026-03,38772.61,account across observation period; monthly scorecard is account-month
ACC0028894,BRW0001086,60,HIGH,BNPL,411895.08,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028895,BRW0005301,75,NPA,BNPL,427879.57,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0028896,BRW0001650,5,NPA,PERSONAL,233438.88,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0028897,BRW0002259,15,MEDIUM,CONSUMER,667108.46,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028898,BRW0000881,15,LOW,CREDIT_CARD,305494.32,2026-01,107969.11,account across observation period; monthly scorecard is account-month
ACC0028899,BRW0002587,0,MEDIUM,CREDIT_CARD,162822.73,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028900,BRW0003965,180,HIGH,AUTO,51965.23,,67198.56,account across observation period; monthly scorecard is account-month
ACC0028901,BRW0007140,45,NPA,AUTO,166551.06,2026-02,46219.95,account across observation period; monthly scorecard is account-month
ACC0028902,BRW0007942,15,LOW,AUTO,519853.8,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028903,BRW0005180,45,HIGH,PERSONAL,607250.18,2026-04,18302.07,account across observation period; monthly scorecard is account-month
ACC0028904,BRW0003819,180,LOW,BNPL,243247.38,2026-01,39118.77,account across observation period; monthly scorecard is account-month
ACC0028905,BRW0004648,45,LOW,CREDIT_CARD,325405.08,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028906,BRW0010617,1,LOW,CONSUMER,239486.39,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0028907,BRW0009050,90,NPA,PERSONAL,621526.76,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028908,BRW0008409,0,NPA,AUTO,92961.56,2026-03,142792.01,account across observation period; monthly scorecard is account-month
ACC0028909,BRW0010262,30,MEDIUM,CREDIT_CARD,430967.51,2026-05,13087.16,account across observation period; monthly scorecard is account-month
ACC0028910,BRW0004776,30,MEDIUM,CONSUMER,82138.46,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0028911,BRW0009733,30,LOW,BNPL,80058.67,,173309.59,account across observation period; monthly scorecard is account-month
ACC0028912,BRW0005837,45,LOW,AUTO,82485.68,2026-01,49816.83,account across observation period; monthly scorecard is account-month
ACC0028913,BRW0010806,120,LOW,CREDIT_CARD,196732.03,,0.0,account across observation period; monthly scorecard is account-month
ACC0028914,BRW0005632,75,HIGH,CONSUMER,452893.61,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028915,BRW0008238,1,LOW,PERSONAL,331875.18,,128011.2,account across observation period; monthly scorecard is account-month
ACC0028916,BRW0005307,45,NPA,CREDIT_CARD,363399.46,2026-02,51397.82,account across observation period; monthly scorecard is account-month
ACC0028917,BRW0005266,60,HIGH,BNPL,510001.31,2026-02,221245.17,account across observation period; monthly scorecard is account-month
ACC0028918,BRW0011297,75,LOW,BNPL,627311.29,2026-04,112421.74,account across observation period; monthly scorecard is account-month
ACC0028919,BRW0002468,120,MEDIUM,CONSUMER,81030.16,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0028920,BRW0002670,15,MEDIUM,CONSUMER,462990.91,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0028921,BRW0011527,1,NPA,PERSONAL,378670.79,2026-01,95991.49,account across observation period; monthly scorecard is account-month
ACC0028922,BRW0000203,45,NPA,BNPL,134460.34,2026-02,120630.49,account across observation period; monthly scorecard is account-month
ACC0028923,BRW0007143,1,HIGH,CONSUMER,504485.48,2026-07,61619.42,account across observation period; monthly scorecard is account-month
ACC0028924,BRW0002026,1,MEDIUM,CONSUMER,439014.62,2026-06,149528.21000000002,account across observation period; monthly scorecard is account-month
ACC0028925,BRW0007664,60,HIGH,CONSUMER,631325.05,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0028926,,1,NPA,CONSUMER,563282.82,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028927,BRW0011272,0,MEDIUM,CREDIT_CARD,639473.56,2026-05,26177.14,account across observation period; monthly scorecard is account-month
ACC0028928,BRW0009728,45,LOW,BNPL,392228.38,2026-03,17724.56,account across observation period; monthly scorecard is account-month
ACC0028929,BRW0007681,75,NPA,PERSONAL,312765.26,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028930,BRW0009832,75,MEDIUM,PERSONAL,306836.75,,0.0,account across observation period; monthly scorecard is account-month
ACC0028931,BRW0005722,180,LOW,PERSONAL,572038.55,,14901.76,account across observation period; monthly scorecard is account-month
ACC0028932,BRW0008610,60,MEDIUM,CONSUMER,68270.53,2026-01,121362.13,account across observation period; monthly scorecard is account-month
ACC0028933,BRW0007038,90,LOW,PERSONAL,684018.72,2026-03,56743.35,account across observation period; monthly scorecard is account-month
ACC0028934,BRW0009711,45,NPA,AUTO,471878.29,2026-04,181539.61,account across observation period; monthly scorecard is account-month
ACC0028935,BRW0011611,75,MEDIUM,BNPL,274641.54,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0028936,BRW0009606,45,LOW,AUTO,5642.39,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028937,BRW0010800,180,MEDIUM,CONSUMER,208986.94,2026-04,18656.800000000003,account across observation period; monthly scorecard is account-month
ACC0028938,BRW0003419,45,HIGH,PERSONAL,690506.19,,0.0,account across observation period; monthly scorecard is account-month
ACC0028939,BRW0006316,15,NPA,CONSUMER,23342.88,2026-03,121717.83,account across observation period; monthly scorecard is account-month
ACC0028940,,1,LOW,AUTO,562144.97,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028941,BRW0007103,1,MEDIUM,CREDIT_CARD,337093.58,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028942,BRW0005072,0,LOW,BNPL,186841.95,2026-05,179673.40999999997,account across observation period; monthly scorecard is account-month
ACC0028943,BRW0008787,5,LOW,BNPL,629921.77,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028944,BRW0008801,180,MEDIUM,AUTO,121995.37,2026-06,11259.71,account across observation period; monthly scorecard is account-month
ACC0028945,BRW0002339,1,MEDIUM,CREDIT_CARD,461432.45,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028946,BRW0006331,180,MEDIUM,AUTO,498401.6,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028947,BRW0003699,5,MEDIUM,PERSONAL,676240.85,2026-01,136592.6,account across observation period; monthly scorecard is account-month
ACC0028948,BRW0007848,120,MEDIUM,BNPL,596708.21,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028949,BRW0000157,30,LOW,CONSUMER,311565.65,,76887.63,account across observation period; monthly scorecard is account-month
ACC0028950,BRW0008534,90,HIGH,AUTO,72838.42,2026-05,121548.2,account across observation period; monthly scorecard is account-month
ACC0028951,BRW0006195,5,HIGH,CREDIT_CARD,671889.22,2026-01,123875.29,account across observation period; monthly scorecard is account-month
ACC0028952,BRW0008685,75,NPA,CREDIT_CARD,491108.77,2026-02,0.0,account across observation period; monthly scorecard is account-month
ACC0028953,BRW0000229,60,NPA,CREDIT_CARD,657850.79,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028954,BRW0001685,180,LOW,AUTO,635018.15,2026-07,31455.46,account across observation period; monthly scorecard is account-month
ACC0028955,BRW0007469,15,MEDIUM,BNPL,601183.47,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028956,BRW0000925,30,LOW,PERSONAL,122640.31,2026-02,89930.18,account across observation period; monthly scorecard is account-month
ACC0028957,BRW0003070,30,HIGH,CONSUMER,324430.83,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0028958,BRW0006883,5,MEDIUM,CREDIT_CARD,314180.99,2026-02,145445.6,account across observation period; monthly scorecard is account-month
ACC0028959,BRW0011062,120,LOW,BNPL,380573.41,2026-04,241640.37,account across observation period; monthly scorecard is account-month
ACC0028960,BRW0003243,120,MEDIUM,BNPL,259168.72,2026-02,133470.16,account across observation period; monthly scorecard is account-month
ACC0028961,BRW0006491,1,MEDIUM,CONSUMER,366777.05,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028962,BRW0003700,5,MEDIUM,PERSONAL,518603.81,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028963,BRW0005960,75,NPA,CREDIT_CARD,31553.79,2026-05,102596.94,account across observation period; monthly scorecard is account-month
ACC0028964,BRW0011320,45,LOW,CREDIT_CARD,69774.93,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028965,BRW0002611,45,MEDIUM,CREDIT_CARD,485935.89,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0028966,BRW0007584,60,LOW,PERSONAL,540554.42,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028967,BRW0000582,1,LOW,CONSUMER,583623.35,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028968,BRW0001696,75,NPA,BNPL,360980.91,,0.0,account across observation period; monthly scorecard is account-month
ACC0028969,BRW0011271,45,MEDIUM,AUTO,2037.08,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028970,BRW0001034,30,MEDIUM,CONSUMER,655962.54,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0028971,BRW0010466,45,NPA,CONSUMER,412444.47,2026-07,84366.16,account across observation period; monthly scorecard is account-month
ACC0028972,BRW0008123,180,MEDIUM,AUTO,89845.3,,0.0,account across observation period; monthly scorecard is account-month
ACC0028973,BRW0007208,15,MEDIUM,PERSONAL,347063.29,2026-06,135471.81,account across observation period; monthly scorecard is account-month
ACC0028974,BRW0000593,5,NPA,CREDIT_CARD,12521.73,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028975,BRW0002512,120,NPA,PERSONAL,658399.99,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0028976,BRW0011532,90,LOW,AUTO,668455.95,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0028977,BRW0010429,75,NPA,CONSUMER,365706.07,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0028978,BRW0002665,75,NPA,CREDIT_CARD,464974.74,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028979,BRW0005704,30,LOW,BNPL,325431.16,2026-05,133401.05,account across observation period; monthly scorecard is account-month
ACC0028980,BRW0008489,15,MEDIUM,AUTO,529766.63,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028981,BRW0006794,60,HIGH,CREDIT_CARD,10647.17,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028982,BRW0002402,1,HIGH,CONSUMER,129493.6,2026-04,0.0,account across observation period; monthly scorecard is account-month
ACC0028983,BRW0003643,15,HIGH,PERSONAL,596869.75,,0.0,account across observation period; monthly scorecard is account-month
ACC0028984,BRW0003506,5,HIGH,CONSUMER,202043.9,2026-02,36069.83,account across observation period; monthly scorecard is account-month
ACC0028985,BRW0002741,45,MEDIUM,CONSUMER,76622.25,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0028986,BRW0007450,180,LOW,AUTO,365330.01,2026-01,3018.29,account across observation period; monthly scorecard is account-month
ACC0028987,BRW0011056,45,LOW,CREDIT_CARD,645018.77,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028988,BRW0009112,90,MEDIUM,BNPL,278427.55,2026-03,0.0,account across observation period; monthly scorecard is account-month
ACC0028989,BRW0003136,180,NPA,PERSONAL,625411.97,2026-02,78187.77,account across observation period; monthly scorecard is account-month
ACC0028990,BRW0001694,0,HIGH,BNPL,683156.77,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028991,BRW0003335,45,HIGH,AUTO,159518.6,2026-06,0.0,account across observation period; monthly scorecard is account-month
ACC0028992,BRW0002786,90,NPA,CONSUMER,297520.79,2026-05,0.0,account across observation period; monthly scorecard is account-month
ACC0028993,BRW0001670,5,MEDIUM,BNPL,86906.66,2026-05,181052.35,account across observation period; monthly scorecard is account-month
ACC0028994,BRW0011564,90,HIGH,CONSUMER,263211.5,2026-01,0.0,account across observation period; monthly scorecard is account-month
ACC0028995,BRW0004784,1,HIGH,CREDIT_CARD,43072.2,2026-03,215461.78999999998,account across observation period; monthly scorecard is account-month
ACC0028996,BRW0006057,60,LOW,CONSUMER,241618.87,2026-07,0.0,account across observation period; monthly scorecard is account-month
ACC0028997,BRW0003613,5,NPA,AUTO,509270.6,2026-03,53608.58,account across observation period; monthly scorecard is account-month
ACC0028998,BRW0003543,15,LOW,CONSUMER,38566.44,2026-04,128299.60999999999,account across observation period; monthly scorecard is account-month
