canonical_agent_id,tenure_bucket,calls,contacted,avg_duration_sec,contact_rate
EMP::EMP00880,365d+,1871,369,452.7573684210526,0.19722073757349012
EMP::EMP00881,31-90d,38,5,453.48,0.13157894736842105
EMP::EMP00881,91-180d,201,36,455.51680672268907,0.1791044776119403
EMP::EMP00881,181-365d,683,147,445.79172413793106,0.21522693997071743
EMP::EMP00881,365d+,1345,262,444.00513573000734,0.19479553903345725
EMP::EMP00882,31-90d,58,11,494.5762711864407,0.1896551724137931
EMP::EMP00882,91-180d,149,24,443.2733333333333,0.1610738255033557
EMP::EMP00882,181-365d,415,62,478.65238095238095,0.1493975903614458
EMP::EMP00882,365d+,1336,277,454.9524870081663,0.20733532934131738
EMP::EMP00883,31-90d,114,26,447.30434782608694,0.22807017543859648
EMP::EMP00883,91-180d,275,62,443.4428571428571,0.22545454545454546
EMP::EMP00883,181-365d,795,152,457.1079404466501,0.19119496855345913
EMP::EMP00883,365d+,2111,417,458.3233923578751,0.19753671245855045
EMP::EMP00884,31-90d,32,5,365.90909090909093,0.15625
EMP::EMP00884,91-180d,151,38,429.9220779220779,0.25165562913907286
EMP::EMP00884,181-365d,529,101,450.5380333951762,0.19092627599243855
EMP::EMP00884,365d+,1426,281,452.75086266390616,0.197054698457223
EMP::EMP00885,31-90d,31,11,452.48387096774195,0.3548387096774194
EMP::EMP00885,91-180d,155,29,462.5253164556962,0.1870967741935484
EMP::EMP00885,181-365d,582,111,459.9387755102041,0.19072164948453607
EMP::EMP00885,365d+,1732,339,443.0267653758542,0.19572748267898382
EMP::EMP00886,91-180d,25,2,372.4,0.08
EMP::EMP00886,181-365d,455,85,455.28725701943847,0.18681318681318682
EMP::EMP00886,365d+,1671,388,451.29953106682296,0.23219628964691802
EMP::EMP00887,31-90d,12,1,600.5833333333334,0.08333333333333333
EMP::EMP00887,91-180d,190,36,445.95384615384614,0.18947368421052632
EMP::EMP00887,181-365d,788,164,466.09215442092153,0.20812182741116753
EMP::EMP00887,365d+,1917,403,450.7819587628866,0.2102243088158581
EMP::EMP00888,31-90d,37,5,417.5135135135135,0.13513513513513514
EMP::EMP00888,91-180d,131,25,476.0833333333333,0.19083969465648856
EMP::EMP00888,181-365d,529,101,471.7467166979362,0.19092627599243855
EMP::EMP00888,365d+,1650,330,461.42183770883054,0.2
EMP::EMP00889,31-90d,12,2,430.9166666666667,0.16666666666666666
EMP::EMP00889,91-180d,146,29,472.7718120805369,0.19863013698630136
EMP::EMP00889,181-365d,399,83,450.3415233415233,0.20802005012531327
EMP::EMP00889,365d+,1927,406,447.2889344262295,0.21069019200830305
EMP::EMP00890,31-90d,58,10,419.6,0.1724137931034483
EMP::EMP00890,91-180d,113,29,460.9035087719298,0.25663716814159293
EMP::EMP00890,181-365d,351,81,433.84958217270196,0.23076923076923078
EMP::EMP00890,365d+,1443,288,440.632087628866,0.1995841995841996
EMP::EMP00891,31-90d,46,13,412.2173913043478,0.2826086956521739
EMP::EMP00891,91-180d,151,26,475.6496815286624,0.17218543046357615
EMP::EMP00891,181-365d,529,104,463.3666666666667,0.19659735349716445
EMP::EMP00891,365d+,1328,241,462.07126948775056,0.18147590361445784
EMP::EMP00892,31-90d,25,10,450.28,0.4
EMP::EMP00892,91-180d,248,39,478.10196078431375,0.15725806451612903
EMP::EMP00892,181-365d,966,193,452.5660569105691,0.1997929606625259
EMP::EMP00892,365d+,1917,412,445.1108818978855,0.2149191444966093
EMP::EMP00893,31-90d,40,8,419.219512195122,0.2
EMP::EMP00893,91-180d,155,24,461.4777070063694,0.15483870967741936
EMP::EMP00893,181-365d,636,134,449.9565891472868,0.21069182389937108
EMP::EMP00893,365d+,1530,305,449.7480620155039,0.19934640522875818
EMP::EMP00894,31-90d,30,6,415.6774193548387,0.2
EMP::EMP00894,91-180d,110,28,465.8909090909091,0.2545454545454545
EMP::EMP00894,181-365d,431,89,457.12356979405035,0.20649651972157773
EMP::EMP00894,365d+,1562,325,455.1127914303718,0.20806658130601793
EMP::EMP00895,31-90d,59,14,447.4,0.23728813559322035
EMP::EMP00895,91-180d,256,51,464.23664122137404,0.19921875
EMP::EMP00895,181-365d,682,129,443.1482014388489,0.18914956011730205
EMP::EMP00895,365d+,2024,391,449.7062561094819,0.19318181818181818
EMP::EMP00896,91-180d,51,11,495.1372549019608,0.21568627450980393
EMP::EMP00896,181-365d,318,54,462.1024844720497,0.16981132075471697
EMP::EMP00896,365d+,1307,272,457.95026375282595,0.20811017597551645
EMP::EMP00897,31-90d,19,2,347.5263157894737,0.10526315789473684
EMP::EMP00897,91-180d,221,49,454.3688888888889,0.22171945701357465
EMP::EMP00897,181-365d,1187,269,455.61480865224627,0.22662173546756528
EMP::EMP00897,365d+,1968,394,452.09022556390977,0.20020325203252032
EMP::EMP00898,31-90d,31,8,531.90625,0.25806451612903225
EMP::EMP00898,91-180d,130,27,433.8496240601504,0.2076923076923077
EMP::EMP00898,181-365d,476,96,477.4513457556936,0.20168067226890757
EMP::EMP00898,365d+,1631,355,453.9023058252427,0.2176578786020846
EMP::EMP00899,31-90d,29,7,423.13793103448273,0.2413793103448276
EMP::EMP00899,91-180d,128,29,469.09302325581393,0.2265625
EMP::EMP00899,181-365d,548,92,454.71223021582733,0.1678832116788321
EMP::EMP00899,365d+,2203,414,450.33040807371657,0.1879255560599183
EMP::EMP00900,31-90d,55,14,427.625,0.2545454545454545
EMP::EMP00900,91-180d,233,36,473.53846153846155,0.15450643776824036
EMP::EMP00900,181-365d,1092,212,438.5293586269196,0.19413919413919414
EMP::EMP00900,365d+,2664,553,451.69722735674674,0.20758258258258258
EMP::EMP00901,31-90d,55,12,523.0,0.21818181818181817
EMP::EMP00901,91-180d,188,34,433.5473684210526,0.18085106382978725
EMP::EMP00901,181-365d,480,79,469.9735234215886,0.16458333333333333
EMP::EMP00901,365d+,1864,371,446.55972515856234,0.1990343347639485
EMP::EMP00902,31-90d,3,1,417.0,0.3333333333333333
EMP::EMP00902,91-180d,77,13,460.26582278481015,0.16883116883116883
EMP::EMP00902,181-365d,512,121,450.373795761079,0.236328125
EMP::EMP00902,365d+,1687,361,450.79298245614035,0.21398933017190278
EMP::EMP00903,31-90d,29,1,453.37931034482756,0.034482758620689655
EMP::EMP00903,91-180d,121,18,444.9593495934959,0.1487603305785124
EMP::EMP00903,181-365d,947,189,453.57708333333335,0.19957761351636746
EMP::EMP00903,365d+,2066,386,453.79961649089165,0.1868344627299129
EMP::EMP00904,31-90d,7,2,356.2857142857143,0.2857142857142857
EMP::EMP00904,91-180d,149,30,444.9415584415584,0.20134228187919462
EMP::EMP00904,181-365d,887,181,439.3042998897464,0.2040586245772266
EMP::EMP00904,365d+,1428,305,449.1613123718387,0.21358543417366946
EMP::EMP00905,91-180d,112,17,376.6991150442478,0.15178571428571427
EMP::EMP00905,181-365d,450,86,473.3436123348018,0.19111111111111112
EMP::EMP00905,365d+,1830,368,449.877628032345,0.2010928961748634
EMP::EMP00906,31-90d,13,3,484.64285714285717,0.23076923076923078
EMP::EMP00906,91-180d,131,35,384.97777777777776,0.26717557251908397
EMP::EMP00906,181-365d,407,85,466.78896882494007,0.20884520884520885
EMP::EMP00906,365d+,1842,372,443.903743315508,0.20195439739413681
EMP::EMP00907,31-90d,31,5,467.03125,0.16129032258064516
EMP::EMP00907,91-180d,146,25,450.02666666666664,0.17123287671232876
EMP::EMP00907,181-365d,801,156,461.1985294117647,0.1947565543071161
EMP::EMP00907,365d+,2010,428,446.60863168219714,0.21293532338308457
EMP::EMP00908,31-90d,10,3,594.3,0.3
EMP::EMP00908,91-180d,44,4,436.75555555555553,0.09090909090909091
EMP::EMP00908,181-365d,469,95,457.9102296450939,0.2025586353944563
EMP::EMP00908,365d+,2128,435,444.5685820203893,0.20441729323308272
EMP::EMP00909,31-90d,4,2,223.0,0.5
EMP::EMP00909,91-180d,120,24,468.25619834710744,0.2
EMP::EMP00909,181-365d,534,110,453.2844036697248,0.20599250936329588
EMP::EMP00909,365d+,1461,334,461.61675126903555,0.22861054072553047
EMP::EMP00910,31-90d,2,0,686.0,0.0
EMP::EMP00910,91-180d,113,16,422.4561403508772,0.1415929203539823
EMP::EMP00910,181-365d,474,97,467.06694560669456,0.20464135021097046
EMP::EMP00910,365d+,2041,410,449.5602119460501,0.20088192062714355
EMP::EMP00911,91-180d,126,27,449.587786259542,0.21428571428571427
EMP::EMP00911,181-365d,660,142,443.2160953800298,0.21515151515151515
EMP::EMP00911,365d+,1284,265,453.19292851652574,0.20638629283489096
EMP::EMP00912,31-90d,50,9,488.37735849056605,0.18
EMP::EMP00912,91-180d,181,41,450.2162162162162,0.2265193370165746
EMP::EMP00912,181-365d,774,161,455.20332480818416,0.20801033591731266
EMP::EMP00912,365d+,1399,282,457.5288732394366,0.2015725518227305
EMP::EMP00913,31-90d,22,4,465.69565217391306,0.18181818181818182
EMP::EMP00913,91-180d,124,23,437.421875,0.18548387096774194
EMP::EMP00913,181-365d,428,94,443.5253456221198,0.21962616822429906
EMP::EMP00913,365d+,1497,283,443.896164021164,0.18904475617902472
EMP::EMP00914,31-90d,9,2,361.6666666666667,0.2222222222222222
EMP::EMP00914,91-180d,46,8,532.1086956521739,0.17391304347826086
EMP::EMP00914,181-365d,764,156,439.2535575679172,0.20418848167539266
EMP::EMP00914,365d+,1777,368,449.4336479733481,0.20709060213843555
EMP::EMP00915,31-90d,14,0,373.2857142857143,0.0
EMP::EMP00915,91-180d,104,15,434.14150943396226,0.14423076923076922
EMP::EMP00915,181-365d,451,98,445.51965065502185,0.21729490022172948
EMP::EMP00915,365d+,2222,448,457.6873339238264,0.20162016201620162
EMP::EMP00916,31-90d,33,7,479.6470588235294,0.21212121212121213
EMP::EMP00916,91-180d,169,24,421.7325581395349,0.14201183431952663
EMP::EMP00916,181-365d,1023,206,456.4864864864865,0.2013685239491691
EMP::EMP00916,365d+,1733,361,441.3634298693924,0.20830929024812464
EMP::EMP00917,31-90d,38,6,359.4736842105263,0.15789473684210525
EMP::EMP00917,91-180d,382,73,445.1165803108808,0.19109947643979058
EMP::EMP00917,181-365d,1178,226,456.2928039702233,0.19185059422750425
EMP::EMP00917,365d+,2139,456,453.74642857142857,0.2131837307152875
EMP::EMP00918,31-90d,6,1,356.5,0.16666666666666666
EMP::EMP00918,91-180d,85,19,432.8941176470588,0.2235294117647059
EMP::EMP00918,181-365d,393,83,453.42583732057415,0.21119592875318066
EMP::EMP00918,365d+,1910,357,452.56868843960603,0.1869109947643979
EMP::EMP00919,31-90d,16,5,379.3125,0.3125
EMP::EMP00919,91-180d,73,17,464.4931506849315,0.2328767123287671
EMP::EMP00919,181-365d,421,70,440.87006960556846,0.166270783847981
EMP::EMP00919,365d+,1364,266,455.6611629576454,0.19501466275659823
EMP::EMP00920,31-90d,1,0,498.0,0.0
EMP::EMP00920,91-180d,131,23,450.65671641791045,0.17557251908396945
EMP::EMP00920,181-365d,720,164,444.79521276595744,0.22777777777777777
EMP::EMP00920,365d+,1723,345,446.92395654659805,0.20023215322112595
EMP::EMP00921,31-90d,13,1,371.6923076923077,0.07692307692307693
EMP::EMP00921,91-180d,171,34,439.93142857142857,0.19883040935672514
EMP::EMP00921,181-365d,501,101,444.49607843137255,0.20159680638722555
EMP::EMP00921,365d+,1723,363,455.716894977169,0.2106790481717934
EMP::EMP00922,31-90d,56,11,411.30357142857144,0.19642857142857142
EMP::EMP00922,91-180d,260,48,481.13307984790873,0.18461538461538463
EMP::EMP00922,181-365d,950,204,436.55093555093555,0.21473684210526317
EMP::EMP00922,365d+,1373,279,461.18942101501074,0.20320466132556445
EMP::EMP00923,31-90d,8,2,396.5,0.25
EMP::EMP00923,91-180d,104,22,491.21153846153845,0.21153846153846154
EMP::EMP00923,181-365d,558,107,464.70318021201416,0.1917562724014337
EMP::EMP00923,365d+,1583,316,447.8272218769422,0.1996209728363866
EMP::EMP00924,31-90d,20,6,514.15,0.3
EMP::EMP00924,91-180d,163,30,439.1212121212121,0.18404907975460122
EMP::EMP00924,181-365d,526,117,452.90485074626866,0.2224334600760456
EMP::EMP00924,365d+,1744,369,450.09988713318285,0.21158256880733944
EMP::EMP00925,31-90d,8,2,482.0,0.25
EMP::EMP00925,91-180d,108,21,426.92857142857144,0.19444444444444445
EMP::EMP00925,181-365d,387,85,448.5746835443038,0.21963824289405684
EMP::EMP00925,365d+,1562,285,458.6540642722117,0.1824583866837388
EMP::EMP00926,31-90d,43,7,516.4090909090909,0.16279069767441862
EMP::EMP00926,91-180d,104,13,477.1203703703704,0.125
EMP::EMP00926,181-365d,515,105,429.5736137667304,0.20388349514563106
EMP::EMP00926,365d+,1846,376,446.12779552715654,0.20368364030335862
EMP::EMP00927,31-90d,14,2,429.46666666666664,0.14285714285714285
EMP::EMP00927,91-180d,143,32,460.5238095238095,0.22377622377622378
EMP::EMP00927,181-365d,820,162,453.6994011976048,0.1975609756097561
EMP::EMP00927,365d+,1848,374,455.26028861571353,0.20238095238095238
EMP::EMP00928,31-90d,52,11,409.6730769230769,0.21153846153846154
EMP::EMP00928,91-180d,157,38,466.3647798742138,0.24203821656050956
EMP::EMP00928,181-365d,660,137,446.3548872180451,0.20757575757575758
EMP::EMP00928,365d+,1285,238,444.3595419847328,0.18521400778210118
EMP::EMP00929,31-90d,20,2,438.35,0.1
EMP::EMP00929,91-180d,80,11,483.28395061728395,0.1375
EMP::EMP00929,181-365d,545,114,453.6116152450091,0.20917431192660552
EMP::EMP00929,365d+,1310,261,443.89924812030074,0.19923664122137405
EMP::EMP00930,31-90d,37,10,483.10526315789474,0.2702702702702703
EMP::EMP00930,91-180d,207,35,419.8899521531101,0.16908212560386474
EMP::EMP00930,181-365d,747,139,443.0698287220026,0.18607764390896922
EMP::EMP00930,365d+,1378,277,447.3866571018651,0.20101596516690856
EMP::EMP00931,31-90d,38,8,423.07894736842104,0.21052631578947367
EMP::EMP00931,91-180d,239,39,475.69135802469134,0.16317991631799164
EMP::EMP00931,181-365d,603,110,456.2382495948136,0.1824212271973466
EMP::EMP00931,365d+,1574,328,440.687134502924,0.20838627700127066
EMP::EMP00932,31-90d,49,11,424.85714285714283,0.22448979591836735
EMP::EMP00932,91-180d,161,32,446.80981595092027,0.19875776397515527
EMP::EMP00932,181-365d,749,142,445.98722860791827,0.18958611481975968
EMP::EMP00932,365d+,1905,417,452.17823265102345,0.2188976377952756
EMP::EMP00933,31-90d,42,10,425.8863636363636,0.23809523809523808
EMP::EMP00933,91-180d,179,37,464.25,0.20670391061452514
EMP::EMP00933,181-365d,560,121,430.1872,0.21607142857142858
EMP::EMP00933,365d+,1183,226,442.0688,0.19103972950126796
EMP::EMP00934,31-90d,55,9,476.72727272727275,0.16363636363636364
EMP::EMP00934,91-180d,202,39,445.52884615384613,0.19306930693069307
EMP::EMP00934,181-365d,588,131,467.04318936877075,0.2227891156462585
EMP::EMP00934,365d+,2054,413,457.64460431654675,0.20107108081791625
EMP::EMP00935,31-90d,12,2,496.3333333333333,0.16666666666666666
EMP::EMP00935,91-180d,107,24,416.4766355140187,0.22429906542056074
EMP::EMP00935,181-365d,410,79,468.11933174224345,0.1926829268292683
EMP::EMP00935,365d+,1680,341,449.89084507042253,0.20297619047619048
EMP::EMP00936,31-90d,23,3,409.1304347826087,0.13043478260869565
EMP::EMP00936,91-180d,207,36,443.2869565217391,0.17391304347826086
EMP::EMP00936,181-365d,983,192,442.5672068636797,0.1953204476093591
EMP::EMP00936,365d+,1620,300,445.04384896467724,0.18518518518518517
EMP::EMP00937,31-90d,65,19,392.90909090909093,0.2923076923076923
EMP::EMP00937,91-180d,144,30,485.34013605442175,0.20833333333333334
EMP::EMP00937,181-365d,630,126,440.77358490566036,0.2
EMP::EMP00937,365d+,2092,449,450.475317348378,0.21462715105162525
EMP::EMP00938,31-90d,11,2,354.54545454545456,0.18181818181818182
EMP::EMP00938,91-180d,135,26,441.34558823529414,0.1925925925925926
EMP::EMP00938,181-365d,788,171,448.28464419475654,0.217005076142132
EMP::EMP00938,365d+,1469,287,447.47410894418294,0.1953710006807352
EMP::EMP00939,91-180d,30,7,417.5483870967742,0.23333333333333334
EMP::EMP00939,181-365d,440,101,460.4719101123595,0.22954545454545455
EMP::EMP00939,365d+,1462,285,449.8711201079622,0.19493844049247605
EMP::EMP00940,31-90d,6,1,394.3333333333333,0.16666666666666666
EMP::EMP00940,91-180d,66,16,467.64179104477614,0.24242424242424243
EMP::EMP00940,181-365d,379,71,448.9778325123153,0.18733509234828497
EMP::EMP00940,365d+,1454,291,451.5753052917232,0.20013755158184318
EMP::EMP00941,31-90d,33,4,515.5294117647059,0.12121212121212122
EMP::EMP00941,91-180d,207,44,400.83098591549293,0.21256038647342995
EMP::EMP00941,181-365d,636,132,442.23493044822254,0.20754716981132076
EMP::EMP00941,365d+,1646,320,449.32211538461536,0.19441069258809235
EMP::EMP00942,91-180d,122,24,477.7560975609756,0.19672131147540983
EMP::EMP00942,181-365d,639,128,467.3245341614907,0.20031298904538342
EMP::EMP00942,365d+,1862,367,456.77691107644307,0.1970998925886144
EMP::EMP00943,31-90d,19,4,536.4736842105264,0.21052631578947367
EMP::EMP00943,91-180d,76,10,459.72727272727275,0.13157894736842105
EMP::EMP00943,181-365d,342,71,468.07267441860466,0.20760233918128654
EMP::EMP00943,365d+,1205,264,451.7193126022913,0.21908713692946058
EMP::EMP00944,31-90d,7,3,319.2857142857143,0.42857142857142855
EMP::EMP00944,91-180d,80,22,404.2875,0.275
EMP::EMP00944,181-365d,511,119,458.86821705426354,0.2328767123287671
EMP::EMP00944,365d+,1533,299,452.5617323852618,0.19504240052185257
EMP::EMP00945,31-90d,36,4,502.44444444444446,0.1111111111111111
EMP::EMP00945,91-180d,124,22,444.976,0.1774193548387097
EMP::EMP00945,181-365d,637,145,444.2263565891473,0.22762951334379905
EMP::EMP00945,365d+,1071,212,449.12971481140755,0.19794584500466852
EMP::EMP00946,31-90d,20,3,438.75,0.15
EMP::EMP00946,91-180d,176,37,440.14606741573033,0.21022727272727273
EMP::EMP00946,181-365d,765,150,442.2033462033462,0.19607843137254902
EMP::EMP00946,365d+,1958,399,452.41628959276017,0.203779366700715
EMP::EMP00947,31-90d,47,13,449.78,0.2765957446808511
EMP::EMP00947,91-180d,227,50,461.95217391304345,0.22026431718061673
EMP::EMP00947,181-365d,966,209,448.0441609421001,0.2163561076604555
EMP::EMP00947,365d+,2021,442,444.2372093023256,0.21870361207323108
EMP::EMP00948,31-90d,4,0,450.0,0.0
EMP::EMP00948,91-180d,173,37,468.51977401129943,0.2138728323699422
EMP::EMP00948,181-365d,892,174,456.05739514348784,0.19506726457399104
EMP::EMP00948,365d+,1517,318,452.21465968586386,0.20962425840474622
EMP::EMP00949,31-90d,1,0,106.0,0.0
EMP::EMP00949,91-180d,69,14,466.5774647887324,0.2028985507246377
EMP::EMP00949,181-365d,612,123,444.15544871794873,0.20098039215686275
EMP::EMP00949,365d+,1811,369,446.7093275488069,0.2037548315847598
EMP::EMP00950,31-90d,22,1,328.27272727272725,0.045454545454545456
EMP::EMP00950,91-180d,37,8,393.0810810810811,0.21621621621621623
EMP::EMP00950,181-365d,550,110,453.1389891696751,0.2
EMP::EMP00950,365d+,1823,349,449.3868179362507,0.19144267690619857
EMP::EMP00951,31-90d,18,3,531.2777777777778,0.16666666666666666
EMP::EMP00951,91-180d,74,22,448.35135135135135,0.2972972972972973
EMP::EMP00951,181-365d,693,148,455.0157367668097,0.21356421356421357
EMP::EMP00951,365d+,1695,329,452.385150812065,0.19410029498525075
EMP::EMP00952,31-90d,16,3,445.625,0.1875
EMP::EMP00952,91-180d,182,50,456.33516483516485,0.27472527472527475
EMP::EMP00952,181-365d,679,117,465.36337209302326,0.1723122238586156
EMP::EMP00952,365d+,1959,420,465.0992943548387,0.21439509954058192
EMP::EMP00953,31-90d,49,8,454.4423076923077,0.16326530612244897
EMP::EMP00953,91-180d,199,39,457.1105527638191,0.19597989949748743
EMP::EMP00953,181-365d,533,112,444.4804469273743,0.2101313320825516
EMP::EMP00953,365d+,1659,352,438.0513126491647,0.2121760096443641
EMP::EMP00954,31-90d,50,11,432.70588235294116,0.22
EMP::EMP00954,91-180d,140,27,462.09027777777777,0.19285714285714287
EMP::EMP00954,181-365d,499,95,461.17296222664015,0.1903807615230461
EMP::EMP00954,365d+,1213,233,463.1833740831296,0.19208573784006594
EMP::EMP00955,31-90d,24,3,522.4,0.125
EMP::EMP00955,91-180d,81,15,446.7682926829268,0.18518518518518517
EMP::EMP00955,181-365d,269,59,445.1978021978022,0.21933085501858737
EMP::EMP00955,365d+,1732,356,453.9988577955454,0.20554272517321015
EMP::EMP00956,31-90d,53,9,481.962962962963,0.16981132075471697
EMP::EMP00956,91-180d,182,36,421.34065934065933,0.1978021978021978
EMP::EMP00956,181-365d,676,125,454.05563689604685,0.1849112426035503
EMP::EMP00956,365d+,1279,256,454.6928406466513,0.2001563721657545
EMP::EMP00957,31-90d,20,8,412.8,0.4
EMP::EMP00957,91-180d,190,42,433.15384615384613,0.22105263157894736
EMP::EMP00957,181-365d,765,143,452.7096774193548,0.1869281045751634
EMP::EMP00957,365d+,1968,412,447.2085,0.20934959349593496
EMP::EMP00958,31-90d,34,7,439.6470588235294,0.20588235294117646
EMP::EMP00958,91-180d,104,24,434.4423076923077,0.23076923076923078
EMP::EMP00958,181-365d,443,96,448.47555555555556,0.21670428893905191
EMP::EMP00958,365d+,1004,202,461.3214990138067,0.20119521912350596
EMP::EMP00959,91-180d,18,5,452.0,0.2777777777777778
EMP::EMP00959,181-365d,386,70,465.32745591939545,0.18134715025906736
EMP::EMP00959,365d+,2016,434,438.1209756097561,0.2152777777777778
EMP::EMP00960,31-90d,21,8,443.3636363636364,0.38095238095238093
EMP::EMP00960,91-180d,198,44,482.4306930693069,0.2222222222222222
EMP::EMP00960,181-365d,822,157,456.44934445768774,0.19099756690997566
EMP::EMP00960,365d+,2147,419,448.43899082568805,0.1951560316721006
EMP::EMP00961,31-90d,6,1,463.1666666666667,0.16666666666666666
EMP::EMP00961,91-180d,95,23,466.11578947368423,0.24210526315789474
EMP::EMP00961,181-365d,634,140,455.4859813084112,0.22082018927444794
EMP::EMP00961,365d+,1697,362,453.13789107763614,0.2133176193282263
EMP::EMP00962,31-90d,4,2,348.75,0.5
EMP::EMP00962,91-180d,159,25,458.748427672956,0.15723270440251572
EMP::EMP00962,181-365d,644,121,450.12519083969465,0.18788819875776397
EMP::EMP00962,365d+,2068,402,452.71489971346705,0.19439071566731142
EMP::EMP00963,31-90d,34,8,367.38235294117646,0.23529411764705882
EMP::EMP00963,91-180d,168,31,450.6823529411765,0.18452380952380953
EMP::EMP00963,181-365d,756,161,439.4373368146214,0.21296296296296297
EMP::EMP00963,365d+,1974,410,455.0477611940299,0.2077001013171226
EMP::EMP00964,91-180d,26,5,494.3333333333333,0.19230769230769232
EMP::EMP00964,181-365d,239,59,475.0740740740741,0.24686192468619247
EMP::EMP00964,365d+,1489,293,461.43426294820716,0.19677635997313633
EMP::EMP00965,31-90d,28,4,457.0357142857143,0.14285714285714285
EMP::EMP00965,91-180d,178,46,455.7039106145251,0.25842696629213485
EMP::EMP00965,181-365d,692,130,456.8995695839311,0.18786127167630057
EMP::EMP00965,365d+,1458,275,450.31965006729473,0.1886145404663923
EMP::EMP00966,31-90d,19,3,435.2631578947368,0.15789473684210525
EMP::EMP00966,91-180d,128,19,433.86821705426354,0.1484375
EMP::EMP00966,181-365d,797,152,459.0492004920049,0.19071518193224593
EMP::EMP00966,365d+,1292,257,448.2488549618321,0.19891640866873064
EMP::EMP00967,31-90d,36,7,438.27777777777777,0.19444444444444445
EMP::EMP00967,91-180d,120,20,450.1951219512195,0.16666666666666666
EMP::EMP00967,181-365d,717,135,441.042524005487,0.18828451882845187
EMP::EMP00967,365d+,1113,249,457.11879432624113,0.22371967654986524
EMP::EMP00968,91-180d,114,28,467.13157894736844,0.24561403508771928
EMP::EMP00968,181-365d,604,129,446.2817133443163,0.21357615894039736
EMP::EMP00968,365d+,1797,366,452.3248859604663,0.2036727879799666
EMP::EMP00969,31-90d,44,10,488.97777777777776,0.22727272727272727
EMP::EMP00969,91-180d,136,29,460.6159420289855,0.21323529411764705
EMP::EMP00969,181-365d,540,114,451.76190476190476,0.2111111111111111
EMP::EMP00969,365d+,909,185,450.55326086956524,0.20352035203520352
EMP::EMP00970,31-90d,20,2,436.1,0.1
EMP::EMP00970,91-180d,116,24,461.2758620689655,0.20689655172413793
EMP::EMP00970,181-365d,510,111,459.0757281553398,0.21764705882352942
EMP::EMP00970,365d+,1520,309,454.01043705153296,0.20328947368421052
EMP::EMP00971,31-90d,58,12,485.8709677419355,0.20689655172413793
EMP::EMP00971,91-180d,225,47,474.9826086956522,0.2088888888888889
EMP::EMP00971,181-365d,809,189,451.4774665042631,0.23362175525339926
EMP::EMP00971,365d+,1575,319,463.02259887005647,0.20253968253968255
EMP::EMP00972,31-90d,59,15,429.4237288135593,0.2542372881355932
EMP::EMP00972,91-180d,165,36,461.6607142857143,0.21818181818181817
EMP::EMP00972,181-365d,974,205,449.1532416502947,0.2104722792607803
EMP::EMP00972,365d+,1636,336,451.2136391068195,0.20537897310513448
EMP::EMP00973,31-90d,7,0,348.57142857142856,0.0
EMP::EMP00973,91-180d,69,13,470.05797101449275,0.18840579710144928
EMP::EMP00973,181-365d,281,66,442.79442508710804,0.23487544483985764
EMP::EMP00973,365d+,1768,341,440.5374301675978,0.19287330316742082
EMP::EMP00974,31-90d,36,7,496.80555555555554,0.19444444444444445
EMP::EMP00974,91-180d,143,28,451.13013698630135,0.1958041958041958
EMP::EMP00974,181-365d,280,59,451.76109215017067,0.21071428571428572
EMP::EMP00974,365d+,1810,407,448.36387711864404,0.22486187845303868
EMP::EMP00975,31-90d,38,10,442.71794871794873,0.2631578947368421
EMP::EMP00975,91-180d,170,30,428.8150289017341,0.17647058823529413
EMP::EMP00975,181-365d,586,106,460.0034013605442,0.18088737201365188
EMP::EMP00975,365d+,1392,289,461.4975812024879,0.20761494252873564
EMP::EMP00976,91-180d,56,11,461.42857142857144,0.19642857142857142
EMP::EMP00976,181-365d,307,58,459.92233009708735,0.18892508143322476
EMP::EMP00976,365d+,1376,274,449.69827586206895,0.19912790697674418
EMP::EMP00977,31-90d,27,7,460.962962962963,0.25925925925925924
EMP::EMP00977,91-180d,192,38,447.5051020408163,0.19791666666666666
EMP::EMP00977,181-365d,689,150,446.02292263610315,0.21770682148040638
EMP::EMP00977,365d+,1614,317,456.3640243902439,0.19640644361833953
EMP::EMP00978,31-90d,32,8,397.7878787878788,0.25
EMP::EMP00978,91-180d,162,30,464.7682926829268,0.18518518518518517
EMP::EMP00978,181-365d,507,108,444.5252918287938,0.21301775147928995
EMP::EMP00978,365d+,2138,443,452.07422775472565,0.20720299345182414
EMP::EMP00979,31-90d,2,0,516.0,0.0
EMP::EMP00979,91-180d,147,21,440.12,0.14285714285714285
EMP::EMP00979,181-365d,838,156,453.7873090481786,0.18615751789976134
EMP::EMP00979,365d+,1863,415,444.05255102040815,0.2227589908749329
EMP::EMP00980,31-90d,55,9,402.5263157894737,0.16363636363636364
EMP::EMP00980,91-180d,180,29,436.0828729281768,0.16111111111111112
EMP::EMP00980,181-365d,558,119,448.14285714285717,0.2132616487455197
EMP::EMP00980,365d+,1263,250,446.82265625,0.19794140934283452
EMP::EMP00981,31-90d,15,1,368.0,0.06666666666666667
EMP::EMP00981,91-180d,113,20,425.7631578947368,0.17699115044247787
EMP::EMP00981,181-365d,632,139,441.58034321372855,0.2199367088607595
EMP::EMP00981,365d+,1577,333,449.1032338308458,0.21116043119847813
EMP::EMP00982,31-90d,10,3,410.6,0.3
EMP::EMP00982,91-180d,67,11,479.40579710144925,0.16417910447761194
